     ,image                       ,char,b'Raleway,b'Open Sans,b'Roboto,b'Ubuntu Mono,b'Michroma,b'Alex Brush,b'Russo One
277  ,ant+hill_15.jpg_0           ,e   ,0        ,0          ,1       ,0            ,0         ,0           ,0
278  ,ant+hill_15.jpg_0           ,t   ,0        ,0          ,1       ,0            ,0         ,0           ,0
279  ,ant+hill_15.jpg_0           ,c   ,0        ,0          ,1       ,0            ,0         ,0           ,0
280  ,ant+hill_15.jpg_0           ,.   ,0        ,0          ,1       ,0            ,0         ,0           ,0
281  ,ant+hill_15.jpg_0           ,7   ,0        ,0          ,0       ,1            ,0         ,0           ,0
282  ,ant+hill_15.jpg_0           ,0   ,0        ,0          ,0       ,1            ,0         ,0           ,0
283  ,ant+hill_15.jpg_0           ,4   ,0        ,0          ,0       ,1            ,0         ,0           ,0
284  ,ant+hill_15.jpg_0           ,A   ,0        ,0          ,0       ,1            ,0         ,0           ,0
285  ,ant+hill_15.jpg_0           ,r   ,0        ,0          ,0       ,1            ,0         ,0           ,0
286  ,ant+hill_15.jpg_0           ,e   ,0        ,0          ,0       ,1            ,0         ,0           ,0
287  ,ant+hill_15.jpg_0           ,b   ,0        ,0          ,0       ,1            ,0         ,0           ,0
288  ,ant+hill_15.jpg_0           ,i   ,0        ,0          ,0       ,1            ,0         ,0           ,0
289  ,ant+hill_15.jpg_0           ,t   ,0        ,0          ,0       ,1            ,0         ,0           ,0
290  ,ant+hill_15.jpg_0           ,d   ,0        ,0          ,0       ,1            ,0         ,0           ,0
291  ,ant+hill_15.jpg_0           ,a   ,0        ,0          ,0       ,1            ,0         ,0           ,0
292  ,ant+hill_15.jpg_0           ,y   ,0        ,0          ,0       ,1            ,0         ,0           ,0
293  ,ant+hill_15.jpg_0           ,r   ,0        ,0          ,0       ,1            ,0         ,0           ,0
294  ,ant+hill_15.jpg_0           ,a   ,0        ,0          ,0       ,1            ,0         ,0           ,0
295  ,ant+hill_15.jpg_0           ,y   ,0        ,0          ,0       ,1            ,0         ,0           ,0
296  ,ant+hill_15.jpg_0           ,t   ,0        ,0          ,0       ,1            ,0         ,0           ,0
297  ,ant+hill_15.jpg_0           ,h   ,0        ,0          ,0       ,1            ,0         ,0           ,0
298  ,ant+hill_15.jpg_0           ,i   ,0        ,0          ,0       ,1            ,0         ,0           ,0
299  ,ant+hill_15.jpg_0           ,s   ,0        ,0          ,0       ,1            ,0         ,0           ,0
300  ,ant+hill_15.jpg_0           ,i   ,0        ,0          ,0       ,1            ,0         ,0           ,0
301  ,ant+hill_15.jpg_0           ,t   ,0        ,0          ,0       ,1            ,0         ,0           ,0
302  ,ant+hill_15.jpg_0           ,.   ,0        ,0          ,0       ,1            ,0         ,0           ,0
303  ,ant+hill_44.jpg_0           ,a   ,0        ,0          ,0       ,0            ,0         ,1           ,0
304  ,ant+hill_44.jpg_0           ,n   ,0        ,0          ,0       ,0            ,0         ,1           ,0
305  ,ant+hill_44.jpg_0           ,y   ,0        ,0          ,0       ,0            ,0         ,1           ,0
306  ,ant+hill_45.jpg_0           ,t   ,0        ,0          ,1       ,0            ,0         ,0           ,0
307  ,ant+hill_45.jpg_0           ,h   ,0        ,0          ,1       ,0            ,0         ,0           ,0
308  ,ant+hill_45.jpg_0           ,e   ,0        ,0          ,1       ,0            ,0         ,0           ,0
309  ,ant+hill_45.jpg_0           ,O   ,0        ,0          ,1       ,0            ,0         ,0           ,0
310  ,ant+hill_45.jpg_0           ,u   ,0        ,0          ,1       ,0            ,0         ,0           ,0
311  ,ant+hill_45.jpg_0           ,t   ,0        ,0          ,1       ,0            ,0         ,0           ,0
312  ,ant+hill_50.jpg_0           ,g   ,0        ,0          ,0       ,0            ,0         ,0           ,1
313  ,ant+hill_50.jpg_0           ,o   ,0        ,0          ,0       ,0            ,0         ,0           ,1
314  ,ant+hill_50.jpg_0           ,o   ,0        ,0          ,0       ,0            ,0         ,0           ,1
315  ,ant+hill_50.jpg_0           ,d   ,0        ,0          ,0       ,0            ,0         ,0           ,1
316  ,ant+hill_50.jpg_0           ,G   ,0        ,0          ,0       ,0            ,0         ,0           ,1
317  ,ant+hill_50.jpg_0           ,M   ,0        ,0          ,0       ,0            ,0         ,0           ,1
318  ,ant+hill_50.jpg_0           ,T   ,0        ,0          ,0       ,0            ,0         ,0           ,1
319  ,ant+hill_50.jpg_0           ,t   ,0        ,0          ,0       ,0            ,0         ,0           ,1
320  ,ant+hill_50.jpg_0           ,h   ,0        ,0          ,0       ,0            ,0         ,0           ,1
321  ,ant+hill_50.jpg_0           ,e   ,0        ,0          ,0       ,0            ,0         ,0           ,1
322  ,ant+hill_50.jpg_0           ,w   ,0        ,0          ,0       ,0            ,0         ,0           ,1
323  ,ant+hill_50.jpg_0           ,a   ,0        ,0          ,0       ,0            ,0         ,0           ,1
324  ,ant+hill_50.jpg_0           ,s   ,0        ,0          ,0       ,0            ,0         ,0           ,1
325  ,ant+hill_50.jpg_0           ,h   ,1        ,0          ,0       ,0            ,0         ,0           ,0
326  ,ant+hill_50.jpg_0           ,a   ,1        ,0          ,0       ,0            ,0         ,0           ,0
327  ,ant+hill_50.jpg_0           ,v   ,1        ,0          ,0       ,0            ,0         ,0           ,0
328  ,ant+hill_50.jpg_0           ,e   ,1        ,0          ,0       ,0            ,0         ,0           ,0
329  ,ant+hill_63.jpg_0           ,t   ,0        ,0          ,0       ,0            ,0         ,1           ,0
330  ,ant+hill_63.jpg_0           ,h   ,0        ,0          ,0       ,0            ,0         ,1           ,0
331  ,ant+hill_63.jpg_0           ,e   ,0        ,0          ,0       ,0            ,0         ,1           ,0
332  ,ant+hill_63.jpg_0           ,t   ,0        ,0          ,0       ,0            ,0         ,1           ,0
333  ,ant+hill_63.jpg_0           ,h   ,0        ,0          ,0       ,0            ,0         ,1           ,0
334  ,ant+hill_63.jpg_0           ,e   ,0        ,0          ,0       ,0            ,0         ,1           ,0
335  ,ant+hill_63.jpg_0           ,h   ,0        ,0          ,0       ,0            ,0         ,1           ,0
336  ,ant+hill_63.jpg_0           ,a   ,0        ,0          ,0       ,0            ,0         ,1           ,0
337  ,ant+hill_63.jpg_0           ,v   ,0        ,0          ,0       ,0            ,0         ,1           ,0
338  ,ant+hill_63.jpg_0           ,e   ,0        ,0          ,0       ,0            ,0         ,1           ,0
339  ,ant+hill_63.jpg_0           ,M   ,0        ,0          ,0       ,0            ,0         ,0           ,1
340  ,ant+hill_63.jpg_0           ,a   ,0        ,0          ,0       ,0            ,0         ,0           ,1
341  ,ant+hill_63.jpg_0           ,y   ,0        ,0          ,0       ,0            ,0         ,0           ,1
342  ,ant+hill_63.jpg_0           ,t   ,0        ,0          ,0       ,0            ,0         ,0           ,1
343  ,ant+hill_63.jpg_0           ,h   ,0        ,0          ,0       ,0            ,0         ,0           ,1
344  ,ant+hill_63.jpg_0           ,e   ,0        ,0          ,0       ,0            ,0         ,0           ,1
345  ,ant+hill_63.jpg_0           ,t   ,0        ,0          ,0       ,0            ,0         ,0           ,1
346  ,ant+hill_63.jpg_0           ,h   ,0        ,0          ,0       ,0            ,0         ,0           ,1
347  ,ant+hill_63.jpg_0           ,e   ,0        ,0          ,0       ,0            ,0         ,0           ,1
348  ,ant+hill_74.jpg_0           ,t   ,0        ,0          ,0       ,0            ,0         ,0           ,1
349  ,ant+hill_74.jpg_0           ,h   ,0        ,0          ,0       ,0            ,0         ,0           ,1
350  ,ant+hill_74.jpg_0           ,e   ,0        ,0          ,0       ,0            ,0         ,0           ,1
351  ,ant+hill_84.jpg_0           ,w   ,1        ,0          ,0       ,0            ,0         ,0           ,0
352  ,ant+hill_84.jpg_0           ,e   ,1        ,0          ,0       ,0            ,0         ,0           ,0
353  ,ant+hill_84.jpg_0           ,r   ,1        ,0          ,0       ,0            ,0         ,0           ,0
354  ,ant+hill_84.jpg_0           ,e   ,1        ,0          ,0       ,0            ,0         ,0           ,0
355  ,ant+hill_84.jpg_0           ,A   ,1        ,0          ,0       ,0            ,0         ,0           ,0
356  ,ant+hill_84.jpg_0           ,p   ,1        ,0          ,0       ,0            ,0         ,0           ,0
357  ,ant+hill_84.jpg_0           ,r   ,1        ,0          ,0       ,0            ,0         ,0           ,0
358  ,aquarium_13.jpg_0           ,w   ,1        ,0          ,0       ,0            ,0         ,0           ,0
359  ,aquarium_13.jpg_0           ,a   ,1        ,0          ,0       ,0            ,0         ,0           ,0
360  ,aquarium_13.jpg_0           ,s   ,1        ,0          ,0       ,0            ,0         ,0           ,0
361  ,aquarium_13.jpg_0           ,y   ,1        ,0          ,0       ,0            ,0         ,0           ,0
362  ,aquarium_13.jpg_0           ,o   ,1        ,0          ,0       ,0            ,0         ,0           ,0
363  ,aquarium_13.jpg_0           ,u   ,1        ,0          ,0       ,0            ,0         ,0           ,0
364  ,aquarium_13.jpg_0           ,b   ,1        ,0          ,0       ,0            ,0         ,0           ,0
365  ,aquarium_13.jpg_0           ,u   ,1        ,0          ,0       ,0            ,0         ,0           ,0
366  ,aquarium_13.jpg_0           ,t   ,1        ,0          ,0       ,0            ,0         ,0           ,0
367  ,aquarium_13.jpg_0           ,w   ,1        ,0          ,0       ,0            ,0         ,0           ,0
368  ,aquarium_13.jpg_0           ,a   ,1        ,0          ,0       ,0            ,0         ,0           ,0
369  ,aquarium_13.jpg_0           ,s   ,1        ,0          ,0       ,0            ,0         ,0           ,0
370  ,aquarium_13.jpg_0           ,n   ,1        ,0          ,0       ,0            ,0         ,0           ,0
371  ,aquarium_13.jpg_0           ,o   ,1        ,0          ,0       ,0            ,0         ,0           ,0
372  ,aquarium_13.jpg_0           ,t   ,1        ,0          ,0       ,0            ,0         ,0           ,0
373  ,aquarium_13.jpg_0           ,A   ,1        ,0          ,0       ,0            ,0         ,0           ,0
374  ,aquarium_13.jpg_0           ,p   ,1        ,0          ,0       ,0            ,0         ,0           ,0
375  ,aquarium_13.jpg_0           ,r   ,1        ,0          ,0       ,0            ,0         ,0           ,0
376  ,aquarium_13.jpg_0           ,H   ,0        ,0          ,0       ,1            ,0         ,0           ,0
377  ,aquarium_13.jpg_0           ,i   ,0        ,0          ,0       ,1            ,0         ,0           ,0
378  ,aquarium_13.jpg_0           ,t   ,0        ,0          ,0       ,1            ,0         ,0           ,0
379  ,aquarium_13.jpg_0           ,l   ,0        ,0          ,0       ,1            ,0         ,0           ,0
380  ,aquarium_13.jpg_0           ,e   ,0        ,0          ,0       ,1            ,0         ,0           ,0
381  ,aquarium_13.jpg_0           ,r   ,0        ,0          ,0       ,1            ,0         ,0           ,0
382  ,aquarium_13.jpg_0           ,t   ,0        ,0          ,0       ,1            ,0         ,0           ,0
383  ,aquarium_13.jpg_0           ,w   ,0        ,0          ,0       ,1            ,0         ,0           ,0
384  ,aquarium_13.jpg_0           ,o   ,0        ,0          ,0       ,1            ,0         ,0           ,0
385  ,aquarium_145.jpg_0          ,L   ,0        ,0          ,0       ,1            ,0         ,0           ,0
386  ,aquarium_145.jpg_0          ,i   ,0        ,0          ,0       ,1            ,0         ,0           ,0
387  ,aquarium_145.jpg_0          ,n   ,0        ,0          ,0       ,1            ,0         ,0           ,0
388  ,aquarium_145.jpg_0          ,e   ,0        ,0          ,0       ,1            ,0         ,0           ,0
389  ,aquarium_145.jpg_0          ,s   ,0        ,0          ,0       ,1            ,0         ,0           ,0
390  ,aquarium_145.jpg_0          ,:   ,0        ,0          ,0       ,1            ,0         ,0           ,0
391  ,aquarium_145.jpg_0          ,G   ,0        ,0          ,0       ,1            ,0         ,0           ,0
392  ,aquarium_145.jpg_0          ,M   ,0        ,0          ,0       ,1            ,0         ,0           ,0
393  ,aquarium_145.jpg_0          ,T   ,0        ,0          ,0       ,1            ,0         ,0           ,0
394  ,aquarium_145.jpg_0          ,l   ,0        ,0          ,0       ,1            ,0         ,0           ,0
395  ,aquarium_145.jpg_0          ,o   ,0        ,0          ,0       ,1            ,0         ,0           ,0
396  ,aquarium_145.jpg_0          ,n   ,0        ,0          ,0       ,1            ,0         ,0           ,0
397  ,aquarium_145.jpg_0          ,g   ,0        ,0          ,0       ,1            ,0         ,0           ,0
398  ,aquarium_145.jpg_0          ,l   ,0        ,0          ,0       ,1            ,0         ,0           ,0
399  ,aquarium_145.jpg_0          ,e   ,0        ,0          ,0       ,1            ,0         ,0           ,0
400  ,aquarium_145.jpg_0          ,s   ,0        ,0          ,0       ,1            ,0         ,0           ,0
401  ,aquarium_145.jpg_0          ,s   ,0        ,0          ,0       ,1            ,0         ,0           ,0
402  ,aquarium_145.jpg_0          ,I   ,0        ,0          ,0       ,1            ,0         ,0           ,0
403  ,aquarium_145.jpg_0          ,c   ,0        ,0          ,0       ,1            ,0         ,0           ,0
404  ,aquarium_145.jpg_0          ,o   ,0        ,0          ,0       ,1            ,0         ,0           ,0
